gu,dong,title,price,time,link,status
강남구,논현2동,닌텐도 스위치 칩 판매. 젤다 대재앙의시대.,38000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%B9%A9-%ED%8C%90%EB%A7%A4-%EC%A0%A4%EB%8B%A4-%EB%8C%80%EC%9E%AC%EC%95%99%EC%9D%98%EC%8B%9C%EB%8C%80-2jdq8r9sg3qg/?in=%EB%85%BC%ED%98%842%EB%8F%99-384,판매완료
강남구,논현2동,닌텐도 스위치 커펌 가능 모델 팝니다,270000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%BB%A4%ED%8E%8C-%EA%B0%80%EB%8A%A5-%EB%AA%A8%EB%8D%B8-%ED%8C%9D%EB%8B%88%EB%8B%A4-jipvfx1tk3by/?in=%EB%85%BC%ED%98%842%EB%8F%99-384,판매완료
강남구,논현2동,닌텐도 타이코 피트니스,25000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%ED%83%80%EC%9D%B4%EC%BD%94-%ED%94%BC%ED%8A%B8%EB%8B%88%EC%8A%A4-dntg71hj9obj/?in=%EB%85%BC%ED%98%842%EB%8F%99-384,판매완료
강남구,논현2동,닌텐도 링피트,40000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EB%A7%81%ED%94%BC%ED%8A%B8-axvqgc23pnfk/?in=%EB%85%BC%ED%98%842%EB%8F%99-384,판매완료
강남구,논현2동,닌텐도 피트니스복싱2,30000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%ED%94%BC%ED%8A%B8%EB%8B%88%EC%8A%A4%EB%B3%B5%EC%8B%B12-kwsaf9ixauw7/?in=%EB%85%BC%ED%98%842%EB%8F%99-384,판매완료
강남구,논현2동,마리오 vs 동키콩,37000.0,,https://www.daangn.com/kr/buy-sell/%EB%A7%88%EB%A6%AC%EC%98%A4-vs-%EB%8F%99%ED%82%A4%EC%BD%A9-dahxydpxpdk6/?in=%EB%85%BC%ED%98%842%EB%8F%99-384,판매완료
강남구,논현2동,마리오파티 슈퍼스타즈,45000.0,,https://www.daangn.com/kr/buy-sell/%EB%A7%88%EB%A6%AC%EC%98%A4%ED%8C%8C%ED%8B%B0-%EC%8A%88%ED%8D%BC%EC%8A%A4%ED%83%80%EC%A6%88-8yfrdcxcnku1/?in=%EB%85%BC%ED%98%842%EB%8F%99-384,판매완료
강남구,논현2동,플립북 13 판매합니다!,100000.0,,https://www.daangn.com/kr/buy-sell/%ED%94%8C%EB%A6%BD%EB%B6%81-13-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-gki6n3nkoufb/?in=%EB%85%BC%ED%98%842%EB%8F%99-384,판매완료
강남구,논현2동,논현2동,41000.0,,https://www.daangn.com/kr/buy-sell/%EC%8A%88%ED%8D%BC%EB%A1%9C%EB%B4%87%EB%8C%80%EC%A0%84v-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-2hhzsjegijvk/?in=%EB%85%BC%ED%98%842%EB%8F%99-384,판매완료
강남구,논현2동,엑스박스 패드(3세대)+8bitdo 리시버 팝니다,30000.0,,https://www.daangn.com/kr/buy-sell/%EC%97%91%EC%8A%A4%EB%B0%95%EC%8A%A4-%ED%8C%A8%EB%93%9C-3%EC%84%B8%EB%8C%80-8bitdo-%EB%A6%AC%EC%8B%9C%EB%B2%84-%ED%8C%9D%EB%8B%88%EB%8B%A4-ucgcnht988eh/?in=%EB%85%BC%ED%98%842%EB%8F%99-384,판매완료
강남구,삼성1동,닌텐도 스위치 별의커비wii디럭스,43000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%B3%84%EC%9D%98%EC%BB%A4%EB%B9%84wii%EB%94%94%EB%9F%AD%EC%8A%A4-kcpfa7cws2we/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매중
강남구,삼성1동,[이번주만 급처] 닌텐도 스위치 동물의숲 에디션 새상품급 컨디션 풀박스 판매,250000.0,,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EB%B2%88%EC%A3%BC%EB%A7%8C-%EA%B8%89%EC%B2%98-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EB%AC%BC%EC%9D%98%EC%88%B2-%EC%97%90%EB%94%94%EC%85%98-%EC%83%88%EC%83%81%ED%92%88%EA%B8%89-%EC%BB%A8%EB%94%94%EC%85%98-%ED%92%80%EB%B0%95%EC%8A%A4-%ED%8C%90%EB%A7%A4-eh2wquqhe15u/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매중
강남구,삼성1동,닌텐도 스위치 스플래툰2,20000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%8A%A4%ED%94%8C%EB%9E%98%ED%88%B02-yz4pgzhb1m54/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매중
강남구,삼성1동,스컬앤코 닌텐도 스위치 파우치 팝니다,15000.0,,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%EC%BB%AC%EC%95%A4%EC%BD%94-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%8C%8C%EC%9A%B0%EC%B9%98-%ED%8C%9D%EB%8B%88%EB%8B%A4-r2zf3tbyceu8/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매중
강남구,삼성1동,닌텐도 스위치 아크 서바이벌 이볼브드 칩 판매,19000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%95%84%ED%81%AC-%EC%84%9C%EB%B0%94%EC%9D%B4%EB%B2%8C-%EC%9D%B4%EB%B3%BC%EB%B8%8C%EB%93%9C-%EC%B9%A9-%ED%8C%90%EB%A7%A4-jozjkizwzdn9/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매중
강남구,삼성1동,닌텐도 스위치 라이트a급,155000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%9D%BC%EC%9D%B4%ED%8A%B8a%EA%B8%89-e958qzoxx3pw/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매중
강남구,삼성1동,닌텐도 스위치 구형본체,110000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EA%B5%AC%ED%98%95%EB%B3%B8%EC%B2%B4-fpuzxap6rzg6/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매중
강남구,삼성1동,"닌텐도 스위치 OLED 스칼렛,바이올렛 포켓몬스터 에디션 + 포켓몬스터 소드 칩 팝니다",280000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%EC%8A%A4%EC%B9%BC%EB%A0%9B-%EB%B0%94%EC%9D%B4%EC%98%AC%EB%A0%9B-%ED%8F%AC%EC%BC%93%EB%AA%AC%EC%8A%A4%ED%84%B0-%EC%97%90%EB%94%94%EC%85%98-%ED%8F%AC%EC%BC%93%EB%AA%AC%EC%8A%A4%ED%84%B0-%EC%86%8C%EB%93%9C-%EC%B9%A9-%ED%8C%9D%EB%8B%88%EB%8B%A4-a6nxjjp67cdo/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매중
강남구,삼성1동,닌텐도 스위치 라이트 터콰이즈(256기가),189000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%9D%BC%EC%9D%B4%ED%8A%B8-%ED%84%B0%EC%BD%B0%EC%9D%B4%EC%A6%88-256%EA%B8%B0%EA%B0%80-3jz2o8xmww1g/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매중
강남구,삼성1동,삼성1동,155000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%B3%B8%EC%B2%B4-%EB%8F%99%EB%AC%BC%EC%9D%98%EC%88%B2-%EB%B2%84%EC%A0%84-1ydk8f5r8p3x/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매중
강남구,삼성1동,닌텐도 스위치 본체 배터리개선,165000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%B3%B8%EC%B2%B4-%EB%B0%B0%ED%84%B0%EB%A6%AC%EA%B0%9C%EC%84%A0-jsky22tcbzfi/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매중
강남구,삼성1동,닌텐도 스위치 임모탈 피닉스 라이징,7000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%9E%84%EB%AA%A8%ED%83%88-%ED%94%BC%EB%8B%89%EC%8A%A4-%EB%9D%BC%EC%9D%B4%EC%A7%95-ovfdqqosncpa/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매중
강남구,삼성1동,닌텐도 스위치 애스트럴 체인,21000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%95%A0%EC%8A%A4%ED%8A%B8%EB%9F%B4-%EC%B2%B4%EC%9D%B8-kqzkb3dsbn5b/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매중
강남구,삼성1동,닌텐도 스위치 저스트댄스 2020,20000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%A0%80%EC%8A%A4%ED%8A%B8%EB%8C%84%EC%8A%A4-2020-f1tc8cr3ru6a/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매중
강남구,삼성1동,닌텐도 스위치 타이틀 팝니다,100000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%83%80%EC%9D%B4%ED%8B%80-%ED%8C%9D%EB%8B%88%EB%8B%A4-q1qxcaoxy6f6/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매중
강남구,삼성1동,닌텐도스위치 게임팩,95000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84%EC%8A%A4%EC%9C%84%EC%B9%98-%EA%B2%8C%EC%9E%84%ED%8C%A9-htegsyfrb88k/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매중
강남구,삼성1동,(급처)아이폰14프로 딥퍼플 128GB+닌텐도 스위치 신형,1100000.0,,https://www.daangn.com/kr/buy-sell/%EA%B8%89%EC%B2%98-%EC%95%84%EC%9D%B4%ED%8F%B014%ED%94%84%EB%A1%9C-%EB%94%A5%ED%8D%BC%ED%94%8C-128gb-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%8B%A0%ED%98%95-bmta57tr484e/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매중
강남구,삼성1동,선물용 닌텐도스위치 동물의 숲 싸게 팝니다 새거 게임도 오늘급처,300000.0,,https://www.daangn.com/kr/buy-sell/%EC%84%A0%EB%AC%BC%EC%9A%A9-%EB%8B%8C%ED%85%90%EB%8F%84%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EB%AC%BC%EC%9D%98-%EC%88%B2-%EC%8B%B8%EA%B2%8C-%ED%8C%9D%EB%8B%88%EB%8B%A4-%EC%83%88%EA%B1%B0-%EA%B2%8C%EC%9E%84%EB%8F%84-%EC%98%A4%EB%8A%98%EA%B8%89%EC%B2%98-8ky64oj566y5/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매중
강남구,삼성1동,닌텐도 스위치 동물의숲 칩 판매,42000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EB%AC%BC%EC%9D%98%EC%88%B2-%EC%B9%A9-%ED%8C%90%EB%A7%A4-4duj27kxmhw7/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 젤다 무쌍 칩 칩 판매,36000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%A0%A4%EB%8B%A4-%EB%AC%B4%EC%8C%8D-%EC%B9%A9-%EC%B9%A9-%ED%8C%90%EB%A7%A4-zd3513wo7k1h/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 슈퍼 스매시브라더스 얼티밋 칩 판매,40000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%8A%88%ED%8D%BC-%EC%8A%A4%EB%A7%A4%EC%8B%9C%EB%B8%8C%EB%9D%BC%EB%8D%94%EC%8A%A4-%EC%96%BC%ED%8B%B0%EB%B0%8B-%EC%B9%A9-%ED%8C%90%EB%A7%A4-y8zakxd78kmj/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 초기형 (xx가능),135000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%B4%88%EA%B8%B0%ED%98%95-xx%EA%B0%80%EB%8A%A5-he9iso1s2e6z/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 +동물의 숲+파우치 팔아요,325000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EB%AC%BC%EC%9D%98-%EC%88%B2-%ED%8C%8C%EC%9A%B0%EC%B9%98-%ED%8C%94%EC%95%84%EC%9A%94-n9twors4b3u3/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,삼성1동,100000.0,,https://www.daangn.com/kr/buy-sell/%EA%B3%A0%EC%9E%A5%EB%82%9C-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EB%AC%BC%EC%9D%98%EC%88%B2-%EC%97%90%EB%94%94%EC%85%98-%EC%B6%A9%EC%A0%84%EB%B6%88%EA%B0%80-ip2ew293jsyd/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 스포츠 패밀리팩,55000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%8A%A4%ED%8F%AC%EC%B8%A0-%ED%8C%A8%EB%B0%80%EB%A6%AC%ED%8C%A9-up1qa4rf2w67/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 배터리 개선판,185000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%B0%B0%ED%84%B0%EB%A6%AC-%EA%B0%9C%EC%84%A0%ED%8C%90-k87xpygz8pws/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 패션 드리머,38000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%8C%A8%EC%85%98-%EB%93%9C%EB%A6%AC%EB%A8%B8-dwstg2etzykn/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,드래곤퀘스트3 리메이크 닌텐도 스위치,45000.0,,https://www.daangn.com/kr/buy-sell/%EB%93%9C%EB%9E%98%EA%B3%A4%ED%80%98%EC%8A%A4%ED%8A%B83-%EB%A6%AC%EB%A9%94%EC%9D%B4%ED%81%AC-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-eatsov52bhua/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 젤다 무쌍 대재앙의 시대,30000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%A0%A4%EB%8B%A4-%EB%AC%B4%EC%8C%8D-%EB%8C%80%EC%9E%AC%EC%95%99%EC%9D%98-%EC%8B%9C%EB%8C%80-u1do1wb3ks9n/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 드래곤퀘스트11s,40000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%93%9C%EB%9E%98%EA%B3%A4%ED%80%98%EC%8A%A4%ED%8A%B811s-kct3i6cznh3z/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 몬스터헌터 라이즈(스틸북 포함),15000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%AA%AC%EC%8A%A4%ED%84%B0%ED%97%8C%ED%84%B0-%EB%9D%BC%EC%9D%B4%EC%A6%88-%EC%8A%A4%ED%8B%B8%EB%B6%81-%ED%8F%AC%ED%95%A8-w9rbod92z7eu/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 OLED + 동물의숲 칩,380000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%EB%8F%99%EB%AC%BC%EC%9D%98%EC%88%B2-%EC%B9%A9-f1xzgakfzgnc/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 OLED 화이트 세트로 판매합니다.,360000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%ED%99%94%EC%9D%B4%ED%8A%B8-%EC%84%B8%ED%8A%B8%EB%A1%9C-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-k5jdgt6reoiv/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,"닌텐도 스위치 컨트롤러 (정품, 미개봉 새제품)",50000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%BB%A8%ED%8A%B8%EB%A1%A4%EB%9F%AC-%EC%A0%95%ED%92%88-%EB%AF%B8%EA%B0%9C%EB%B4%89-%EC%83%88%EC%A0%9C%ED%92%88-gez7eb8s89kp/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,"닌텐도 스위치 + 동물의 숲, 젤다 야숨, 피파 22",350000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EB%AC%BC%EC%9D%98-%EC%88%B2-%EC%A0%A4%EB%8B%A4-%EC%95%BC%EC%88%A8-%ED%94%BC%ED%8C%8C-22-ba5wsqebvpk7/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,[미개봉 새상품] 닌텐도 스위치 OLED 네온,335000.0,,https://www.daangn.com/kr/buy-sell/%EB%AF%B8%EA%B0%9C%EB%B4%89-%EC%83%88%EC%83%81%ED%92%88-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-oled-%EB%84%A4%EC%98%A8-fosrc15o3g68/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 FIFA23 레거시 에디션,20000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-fifa23-%EB%A0%88%EA%B1%B0%EC%8B%9C-%EC%97%90%EB%94%94%EC%85%98-yuy2v7yujvxa/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 태고의 달인 북 컨트롤러,19000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%ED%83%9C%EA%B3%A0%EC%9D%98-%EB%8B%AC%EC%9D%B8-%EB%B6%81-%EC%BB%A8%ED%8A%B8%EB%A1%A4%EB%9F%AC-x254kth47m9x/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 및 관련 용품팝니다,300000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%B0%8F-%EA%B4%80%EB%A0%A8-%EC%9A%A9%ED%92%88%ED%8C%9D%EB%8B%88%EB%8B%A4-7x35rn616d3b/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 동물의 숲 에디션,240000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EB%AC%BC%EC%9D%98-%EC%88%B2-%EC%97%90%EB%94%94%EC%85%98-q6nycfktddns/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도스위치 스플래툰3 게임칩,35000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%8A%A4%ED%94%8C%EB%9E%98%ED%88%B03-%EA%B2%8C%EC%9E%84%EC%B9%A9-rp1kpm7mcek5/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 배터리개선판 풀박스,230000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%B0%B0%ED%84%B0%EB%A6%AC%EA%B0%9C%EC%84%A0%ED%8C%90-%ED%92%80%EB%B0%95%EC%8A%A4-qaxzzafzi222/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,삼성1동,55000.0,,https://www.daangn.com/kr/buy-sell/%EB%AF%B8%EA%B0%9C%EB%B4%89-%EC%83%88%EC%A0%9C%ED%92%88-%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%A0%A4%EB%8B%A4%EC%9D%98-%EC%A0%84%EC%84%A4-%ED%8B%B0%EC%96%B4%EC%8A%A4-%EC%98%A4%EB%B8%8C-%EB%8D%94-%ED%82%B9%EB%8D%A4-t872fbzrzwsx/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 배터리 개선판 그레이(풀박스) 팝니다,220000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%B0%B0%ED%84%B0%EB%A6%AC-%EA%B0%9C%EC%84%A0%ED%8C%90-%EA%B7%B8%EB%A0%88%EC%9D%B4-%ED%92%80%EB%B0%95%EC%8A%A4-%ED%8C%9D%EB%8B%88%EB%8B%A4-xr3imc6msoi7/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 2대 + 게임 칩,600000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-2%EB%8C%80-%EA%B2%8C%EC%9E%84-%EC%B9%A9-rnj3dih42wud/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 온라인 패밀리플랜,6000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EC%98%A8%EB%9D%BC%EC%9D%B8-%ED%8C%A8%EB%B0%80%EB%A6%AC%ED%94%8C%EB%9E%9C-3a8gonq2troi/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도스위치 동물의숲 에디션 미개봉새상품 팝니다,290000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%8F%99%EB%AC%BC%EC%9D%98%EC%88%B2-%EC%97%90%EB%94%94%EC%85%98-%EB%AF%B8%EA%B0%9C%EB%B4%89%EC%83%88%EC%83%81%ED%92%88-%ED%8C%9D%EB%8B%88%EB%8B%A4-69e44y7ayakg/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,"닌텐도스위치 게임칩, 슈퍼마리오 3d월드 +퓨리월드",35000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84%EC%8A%A4%EC%9C%84%EC%B9%98-%EA%B2%8C%EC%9E%84%EC%B9%A9-%EC%8A%88%ED%8D%BC%EB%A7%88%EB%A6%AC%EC%98%A4-3d%EC%9B%94%EB%93%9C-%ED%93%A8%EB%A6%AC%EC%9B%94%EB%93%9C-mntrdnjh1axd/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치+게임,190000.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EA%B2%8C%EC%9E%84-4u5mvddsbfaw/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
강남구,삼성1동,닌텐도 스위치 미개봉,1.0,,https://www.daangn.com/kr/buy-sell/%EB%8B%8C%ED%85%90%EB%8F%84-%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%AF%B8%EA%B0%9C%EB%B4%89-z84sg1jper98/?in=%EC%82%BC%EC%84%B11%EB%8F%99-387,판매완료
